# {"t_start": 1587202739.918505, "env_id": "MountainToyCar-v1"} 
r,l,t
-400.0,400,2805.275588
-400.0,400,2805.610663
-400.0,400,2805.922041
-400.0,400,2806.233468
-400.0,400,2817.856036
-400.0,400,2818.176723
-400.0,400,2818.500899
-400.0,400,2818.809949
-400.0,400,2819.133507
-400.0,400,2831.039941
-400.0,400,2831.407106
-400.0,400,2831.789681
-400.0,400,2832.124614
-400.0,400,2832.457669
-400.0,400,2844.353165
-400.0,400,2844.676889
-400.0,400,2844.993172
-400.0,400,2845.299389
-400.0,400,2845.642448
-400.0,400,2857.149448
-400.0,400,2857.552865
-400.0,400,2857.956272
-400.0,400,2858.315299
-400.0,400,2858.654506
-400.0,400,2871.59644
-400.0,400,2872.016346
-400.0,400,2872.40723
-400.0,400,2872.767041
-400.0,400,2873.085007
-400.0,400,2873.409075
-400.0,400,2885.510878
-400.0,400,2885.868197
-400.0,400,2886.204927
-400.0,400,2886.597846
-400.0,400,2886.990875
-400.0,400,2899.484168
-400.0,400,2899.884389
-400.0,400,2900.263748
-400.0,400,2900.600073
-400.0,400,2900.955991
-400.0,400,2913.134749
-400.0,400,2913.467401
-400.0,400,2913.794393
-400.0,400,2914.112866
-400.0,400,2914.454343
-400.0,400,2926.466563
-400.0,400,2926.800053
-400.0,400,2927.134432
-400.0,400,2927.452173
-400.0,400,2927.794873
-400.0,400,2939.791166
-400.0,400,2940.127411
-400.0,400,2940.453248
-400.0,400,2940.774304
-400.0,400,2941.103338
-400.0,400,2952.995562
-400.0,400,2953.329909
-400.0,400,2953.660133
-400.0,400,2953.98421
-400.0,400,2954.309513
-400.0,400,2966.22853
-400.0,400,2966.564869
-400.0,400,2966.909211
-400.0,400,2967.238546
-400.0,400,2967.566385
-400.0,400,2979.458391
-400.0,400,2979.793482
-400.0,400,2980.125674
-400.0,400,2980.450863
-400.0,400,2980.780774
-400.0,400,2981.112998
-400.0,400,2992.738054
-400.0,400,2993.058112
-400.0,400,2993.369534
-400.0,400,2993.685537
-400.0,400,2994.004213
-400.0,400,3031.78298
-400.0,400,3032.106638
-400.0,400,3032.420302
-400.0,400,3032.729566
-400.0,400,3033.042901
-400.0,400,3044.728928
-400.0,400,3045.051899
-400.0,400,3045.379619
-400.0,400,3045.696589
-400.0,400,3046.010093
-400.0,400,3057.685328
-400.0,400,3058.00347
-400.0,400,3058.328966
-400.0,400,3058.636848
-400.0,400,3058.949514
-400.0,400,3070.628263
-400.0,400,3070.945413
-400.0,400,3071.269054
-400.0,400,3071.585517
-400.0,400,3071.897093
-400.0,400,3083.513622
-400.0,400,3083.833676
-400.0,400,3084.145004
-400.0,400,3084.465141
-400.0,400,3084.794424
-400.0,400,3096.503528
-400.0,400,3096.831166
-400.0,400,3097.156799
-400.0,400,3097.482778
-400.0,400,3097.803735
-400.0,400,3109.627669
-400.0,400,3109.946898
-400.0,400,3110.269139
-400.0,400,3110.576652
-400.0,400,3110.894389
-400.0,400,3122.595885
-400.0,400,3122.983662
-400.0,400,3123.349721
-400.0,400,3123.690946
-400.0,400,3124.028101
-400.0,400,3124.611941
-400.0,400,3136.005407
-400.0,400,3136.293776
-400.0,400,3136.577186
-400.0,400,3136.863123
-400.0,400,3137.146731
-400.0,400,3147.941359
-400.0,400,3148.237204
-400.0,400,3148.524208
-400.0,400,3148.811507
-400.0,400,3149.099933
-400.0,400,3159.879948
-400.0,400,3160.164805
-400.0,400,3160.455494
-400.0,400,3160.752631
-400.0,400,3161.036998
-400.0,400,3171.832754
-400.0,400,3172.126844
-400.0,400,3172.414482
-400.0,400,3172.704884
-400.0,400,3172.991157
-400.0,400,3183.994258
-400.0,400,3184.286668
-400.0,400,3184.573073
-400.0,400,3184.856909
-400.0,400,3185.141933
-400.0,400,3195.736274
-400.0,400,3196.038636
-400.0,400,3196.331091
-400.0,400,3196.618307
-400.0,400,3196.902263
-400.0,400,3207.519057
-400.0,400,3207.801124
-400.0,400,3208.084915
-400.0,400,3208.368019
-400.0,400,3208.654729
-400.0,400,3219.234862
-400.0,400,3219.517645
-400.0,400,3219.802285
-400.0,400,3220.083907
-400.0,400,3220.369057
-400.0,400,3220.65451
-400.0,400,3231.181168
-400.0,400,3231.467944
-400.0,400,3231.753929
-400.0,400,3232.037187
-400.0,400,3232.330714
-400.0,400,3242.834425
-400.0,400,3243.121184
-400.0,400,3243.404562
-400.0,400,3243.685381
-400.0,400,3243.968019
-400.0,400,3254.493023
-400.0,400,3254.777392
-400.0,400,3255.059617
-400.0,400,3255.342436
-400.0,400,3255.627369
-400.0,400,3266.148034
-400.0,400,3266.435152
-400.0,400,3266.72536
-400.0,400,3267.015575
-400.0,400,3267.304951
-400.0,400,3278.019981
-400.0,400,3278.311067
-400.0,400,3278.60249
-400.0,400,3278.891636
-400.0,400,3279.182522
-400.0,400,3289.867792
-400.0,400,3290.151394
-400.0,400,3290.436535
-400.0,400,3290.73211
-400.0,400,3291.035476
-400.0,400,3301.764717
-400.0,400,3302.055098
-400.0,400,3302.336586
-400.0,400,3302.621775
-400.0,400,3302.90495
-400.0,400,3313.460818
-400.0,400,3313.753883
-400.0,400,3314.044017
-400.0,400,3314.333873
-400.0,400,3314.623932
-400.0,400,3314.911859
-400.0,400,3325.519445
-400.0,400,3325.810345
-400.0,400,3326.102217
-400.0,400,3326.398752
-400.0,400,3326.694528
-400.0,400,3363.338783
-400.0,400,3363.636027
-400.0,400,3363.924602
-400.0,400,3364.218417
-400.0,400,3364.507529
-400.0,400,3376.80707
-400.0,400,3377.186417
-400.0,400,3377.541889
-400.0,400,3377.84395
-400.0,400,3378.162437
-400.0,400,3389.353939
-400.0,400,3389.640503
-400.0,400,3389.957996
-400.0,400,3390.285588
-400.0,400,3390.572629
-400.0,400,3401.874798
-400.0,400,3402.165814
-400.0,400,3402.460751
-400.0,400,3402.754376
-400.0,400,3403.049493
-400.0,400,3414.220825
-400.0,400,3414.520046
-400.0,400,3414.81762
-400.0,400,3415.111688
-400.0,400,3415.402795
-400.0,400,3426.168807
-400.0,400,3426.478663
-400.0,400,3426.7838
-400.0,400,3427.082696
-400.0,400,3427.374202
-400.0,400,3438.116617
-400.0,400,3438.421487
-400.0,400,3438.726171
-400.0,400,3439.025604
-400.0,400,3439.31388
-400.0,400,3450.071957
-400.0,400,3450.366982
-400.0,400,3450.658063
-400.0,400,3450.946211
-400.0,400,3451.238365
-400.0,400,3451.528749
-400.0,400,3462.324713
-400.0,400,3462.612885
-400.0,400,3462.904418
-400.0,400,3463.201827
-400.0,400,3463.493494
-400.0,400,3474.260014
-400.0,400,3474.552789
-400.0,400,3474.842023
-400.0,400,3475.136806
-400.0,400,3475.427899
-400.0,400,3485.992199
-400.0,400,3486.28707
-400.0,400,3486.575577
-400.0,400,3486.867868
-400.0,400,3487.158019
-400.0,400,3497.808215
-400.0,400,3498.097386
-400.0,400,3498.39019
-400.0,400,3498.68602
-400.0,400,3498.976676
-400.0,400,3509.662755
-400.0,400,3509.952157
-400.0,400,3510.243738
-400.0,400,3510.536419
-400.0,400,3510.835992
-400.0,400,3521.425275
-400.0,400,3521.721099
-400.0,400,3522.012725
-400.0,400,3522.301326
-400.0,400,3522.587372
-400.0,400,3533.67331
-400.0,400,3533.979113
-400.0,400,3534.279127
-400.0,400,3534.575048
-400.0,400,3534.872182
-400.0,400,3545.805114
-400.0,400,3546.09752
-400.0,400,3546.393224
-400.0,400,3546.686197
-400.0,400,3546.998153
-400.0,400,3547.306088
-400.0,400,3558.157057
-400.0,400,3558.445287
-400.0,400,3558.732639
-400.0,400,3559.018404
-400.0,400,3559.303984
-400.0,400,3569.855258
-400.0,400,3570.146016
-400.0,400,3570.436096
-400.0,400,3570.729791
-400.0,400,3571.021009
-400.0,400,3581.703136
-400.0,400,3582.002513
-400.0,400,3582.291832
-400.0,400,3582.585883
-400.0,400,3582.878875
-400.0,400,3593.528804
-400.0,400,3593.821664
-400.0,400,3594.112014
-400.0,400,3594.403861
-400.0,400,3594.696328
-400.0,400,3605.91715
-400.0,400,3606.225832
-400.0,400,3606.531291
-400.0,400,3606.832666
-400.0,400,3607.123099
-400.0,400,3617.671369
-400.0,400,3617.965248
-400.0,400,3618.258034
-400.0,400,3618.541545
-400.0,400,3618.836538
-400.0,400,3629.427859
-400.0,400,3629.720134
-400.0,400,3630.00788
-400.0,400,3630.296263
-400.0,400,3630.585502
-400.0,400,3641.198899
-400.0,400,3641.493869
-400.0,400,3641.871728
-400.0,400,3642.183958
-400.0,400,3642.499468
-400.0,400,3642.832901
-400.0,400,3653.429158
-400.0,400,3653.714977
-400.0,400,3653.997042
-400.0,400,3654.279817
-400.0,400,3654.564923
-400.0,400,3688.653484
-400.0,400,3688.94529
-400.0,400,3689.250395
-400.0,400,3689.552446
-400.0,400,3689.845906
-400.0,400,3700.446803
-400.0,400,3700.737494
-400.0,400,3701.035712
-400.0,400,3701.331704
-400.0,400,3701.629128
-400.0,400,3712.501566
-400.0,400,3712.791735
-400.0,400,3713.083734
-400.0,400,3713.431905
-400.0,400,3713.743001
-400.0,400,3724.881315
-400.0,400,3725.177037
-400.0,400,3725.469459
-400.0,400,3725.776323
-400.0,400,3726.069838
-400.0,400,3737.008482
-400.0,400,3737.295373
-400.0,400,3737.58273
-400.0,400,3737.866559
-400.0,400,3738.151546
-400.0,400,3748.805849
-400.0,400,3749.115847
-400.0,400,3749.443942
-400.0,400,3749.7478
-400.0,400,3750.044095
-400.0,400,3760.650897
-400.0,400,3760.945042
-400.0,400,3761.238382
-400.0,400,3761.54441
-400.0,400,3761.852078
-400.0,400,3772.616663
-400.0,400,3772.905071
-400.0,400,3773.19833
-400.0,400,3773.492299
-400.0,400,3773.782433
-400.0,400,3774.073741
-400.0,400,3784.673634
-400.0,400,3784.967361
-400.0,400,3785.26716
-400.0,400,3785.558429
-400.0,400,3785.851917
-400.0,400,3796.617487
-400.0,400,3796.925911
-400.0,400,3797.222956
-400.0,400,3797.513655
-400.0,400,3797.803526
-400.0,400,3808.469936
-400.0,400,3808.763816
-400.0,400,3809.057789
-400.0,400,3809.375418
-400.0,400,3809.67611
-400.0,400,3820.548959
-400.0,400,3820.870936
-400.0,400,3821.204393
-400.0,400,3821.514237
-400.0,400,3821.82295
-400.0,400,3832.858957
-400.0,400,3833.169438
-400.0,400,3833.498793
-400.0,400,3833.79613
-400.0,400,3834.096157
-400.0,400,3844.762636
-400.0,400,3845.054252
-400.0,400,3845.339982
-400.0,400,3845.627341
-400.0,400,3845.912596
-400.0,400,3856.484639
-400.0,400,3856.775364
-400.0,400,3857.063713
-400.0,400,3857.36171
-400.0,400,3857.654466
-400.0,400,3868.438798
-400.0,400,3868.732664
-400.0,400,3869.020852
-400.0,400,3869.372778
-400.0,400,3869.664819
-400.0,400,3869.965158
-400.0,400,3881.214044
-400.0,400,3881.509529
-400.0,400,3881.850177
-400.0,400,3882.144754
-400.0,400,3882.436689
-400.0,400,3893.059258
-400.0,400,3893.3649
-400.0,400,3893.648617
-400.0,400,3893.932057
-400.0,400,3894.222445
-400.0,400,3905.125023
-400.0,400,3905.430531
-400.0,400,3905.743235
-400.0,400,3906.054381
-400.0,400,3906.368987
-400.0,400,3917.310634
-400.0,400,3917.608678
-400.0,400,3917.911631
-400.0,400,3918.201652
-400.0,400,3918.49255
-400.0,400,3929.248302
-400.0,400,3929.550357
-400.0,400,3929.836998
-400.0,400,3930.127039
-400.0,400,3930.416127
-400.0,400,3941.219144
-400.0,400,3941.505085
-400.0,400,3941.828666
-400.0,400,3942.125686
-400.0,400,3942.420906
-400.0,400,3953.434597
-400.0,400,3953.729342
-400.0,400,3954.020374
-400.0,400,3954.325512
-400.0,400,3954.630812
-400.0,400,3965.460298
-400.0,400,3965.747214
-400.0,400,3966.030921
-400.0,400,3966.316836
-400.0,400,3966.604247
-400.0,400,3966.888117
-400.0,400,3977.521427
-400.0,400,3977.8202
-400.0,400,3978.109643
-400.0,400,3978.39128
-400.0,400,3978.675261
-400.0,400,4013.562929
-400.0,400,4013.863746
-400.0,400,4014.169734
-400.0,400,4014.472966
-400.0,400,4014.774375
-400.0,400,4025.63992
-400.0,400,4025.934615
-400.0,400,4026.230618
-400.0,400,4026.530027
-400.0,400,4026.827533
-400.0,400,4037.676844
-400.0,400,4037.963013
-400.0,400,4038.247702
-400.0,400,4038.529961
-400.0,400,4038.811041
-400.0,400,4049.714068
-400.0,400,4050.008724
-400.0,400,4050.296874
-400.0,400,4050.579334
-400.0,400,4050.866262
-400.0,400,4061.683739
-400.0,400,4061.983797
-400.0,400,4062.275365
-400.0,400,4062.565175
-400.0,400,4062.861039
-400.0,400,4073.934473
-400.0,400,4074.238373
-400.0,400,4074.5514
-400.0,400,4074.844874
-400.0,400,4075.144742
-400.0,400,4085.685629
-400.0,400,4085.972115
-400.0,400,4086.261755
-400.0,400,4086.543213
-400.0,400,4086.827059
-400.0,400,4097.352133
-400.0,400,4097.642334
-400.0,400,4097.926915
-400.0,400,4098.209272
-400.0,400,4098.491299
-400.0,400,4098.772185
-400.0,400,4109.288008
-400.0,400,4109.575032
-400.0,400,4109.859363
-400.0,400,4110.143204
-400.0,400,4110.426937
-400.0,400,4121.026554
-400.0,400,4121.317239
-400.0,400,4121.609008
-400.0,400,4121.905204
-400.0,400,4122.194927
-400.0,400,4132.843426
-400.0,400,4133.126555
-400.0,400,4133.408449
-400.0,400,4133.69
-400.0,400,4133.973291
-400.0,400,4144.523537
-400.0,400,4144.809268
-400.0,400,4145.092448
-400.0,400,4145.375026
-400.0,400,4145.662516
-400.0,400,4156.345011
-400.0,400,4156.63744
-400.0,400,4156.925713
-400.0,400,4157.217445
-400.0,400,4157.508905
-400.0,400,4168.161846
-400.0,400,4168.4479
-400.0,400,4168.728352
-400.0,400,4169.01516
-400.0,400,4169.322481
-400.0,400,4179.841822
-400.0,400,4180.129544
-400.0,400,4180.410375
-400.0,400,4180.692809
-400.0,400,4180.977403
-400.0,400,4191.548051
-400.0,400,4191.834564
-400.0,400,4192.117599
-400.0,400,4192.409407
-400.0,400,4192.695333
-400.0,400,4192.98192
-400.0,400,4203.512498
-400.0,400,4203.806019
-400.0,400,4204.094031
-400.0,400,4204.378143
-400.0,400,4204.664665
-400.0,400,4215.189092
-400.0,400,4215.481491
-400.0,400,4215.774936
-400.0,400,4216.063202
-400.0,400,4216.347574
-400.0,400,4226.917042
-400.0,400,4227.204264
-400.0,400,4227.496418
-400.0,400,4227.791032
-400.0,400,4228.07866
-400.0,400,4238.719188
-400.0,400,4239.011496
-400.0,400,4239.30072
-400.0,400,4239.596209
-400.0,400,4239.890832
-400.0,400,4251.887375
-400.0,400,4252.217605
-400.0,400,4252.551606
-400.0,400,4252.890526
-400.0,400,4253.213057
-400.0,400,4264.370232
-400.0,400,4264.662178
-400.0,400,4264.945944
-400.0,400,4265.227573
-400.0,400,4265.512104
-400.0,400,4275.934054
-400.0,400,4276.218507
-400.0,400,4276.503152
-400.0,400,4276.784654
-400.0,400,4277.068949
-400.0,400,4287.645757
-400.0,400,4287.927634
-400.0,400,4288.208625
-400.0,400,4288.49355
-400.0,400,4288.774756
-400.0,400,4289.055331
-400.0,400,4299.680882
-400.0,400,4299.963453
-400.0,400,4300.244367
-400.0,400,4300.52748
-400.0,400,4300.808857
-400.0,400,4334.719624
-400.0,400,4335.01641
-400.0,400,4335.299231
-400.0,400,4335.582509
-400.0,400,4335.862852
-400.0,400,4346.343059
-400.0,400,4346.638041
-400.0,400,4346.937479
-400.0,400,4347.220776
-400.0,400,4347.503649
-400.0,400,4358.465664
-400.0,400,4358.749742
-400.0,400,4359.034069
-400.0,400,4359.318517
-400.0,400,4359.603058
-400.0,400,4370.680149
-400.0,400,4370.974836
-400.0,400,4371.256727
-400.0,400,4371.54313
-400.0,400,4371.827813
-400.0,400,4382.634883
-400.0,400,4382.925886
-400.0,400,4383.214323
-400.0,400,4383.503812
-400.0,400,4383.789008
-400.0,400,4394.384799
-400.0,400,4394.66987
-400.0,400,4394.954507
-400.0,400,4395.282
-400.0,400,4395.567176
-400.0,400,4406.471671
-400.0,400,4406.793679
-400.0,400,4407.098302
-400.0,400,4407.393875
-400.0,400,4407.696356
-400.0,400,4418.682831
-400.0,400,4418.981919
-400.0,400,4419.262999
-400.0,400,4419.549541
-400.0,400,4419.833501
-400.0,400,4420.116909
-400.0,400,4430.61849
-400.0,400,4430.902367
-400.0,400,4431.185067
-400.0,400,4431.468828
-400.0,400,4431.752438
-400.0,400,4442.410217
-400.0,400,4442.701389
-400.0,400,4442.993365
-400.0,400,4443.290402
-400.0,400,4443.580995
-400.0,400,4454.593905
-400.0,400,4454.891124
-400.0,400,4455.176415
-400.0,400,4455.461256
-400.0,400,4455.74727
-400.0,400,4466.435018
-400.0,400,4466.761927
-400.0,400,4467.059927
-400.0,400,4467.355969
-400.0,400,4467.639295
-400.0,400,4478.67883
-400.0,400,4478.975692
-400.0,400,4479.264001
-400.0,400,4479.555436
-400.0,400,4479.848687
-400.0,400,4490.983009
-400.0,400,4491.278319
-400.0,400,4491.582729
-400.0,400,4491.890529
-400.0,400,4492.200537
-400.0,400,4502.996311
-400.0,400,4503.279704
-400.0,400,4503.568799
-400.0,400,4503.858093
-400.0,400,4504.143668
-400.0,400,4514.758063
-400.0,400,4515.051691
-400.0,400,4515.344235
-400.0,400,4515.63368
-400.0,400,4515.927612
-400.0,400,4516.221743
-400.0,400,4526.916145
-400.0,400,4527.207306
-400.0,400,4527.497695
-400.0,400,4527.791018
-400.0,400,4528.083983
-400.0,400,4538.805901
-400.0,400,4539.095553
-400.0,400,4539.388555
-400.0,400,4539.681864
-400.0,400,4539.97832
-400.0,400,4550.612968
-400.0,400,4550.908448
-400.0,400,4551.196328
-400.0,400,4551.480135
-400.0,400,4551.764096
-400.0,400,4562.62938
-400.0,400,4562.921893
-400.0,400,4563.206326
-400.0,400,4563.491311
-400.0,400,4563.776859
-400.0,400,4574.618587
-400.0,400,4574.905789
-400.0,400,4575.190402
-400.0,400,4575.473117
-400.0,400,4575.758523
-400.0,400,4586.561376
-400.0,400,4586.851374
-400.0,400,4587.140111
-400.0,400,4587.430818
-400.0,400,4587.724145
-400.0,400,4598.440968
-400.0,400,4598.735694
-400.0,400,4599.026313
-400.0,400,4599.317557
-400.0,400,4599.612566
-400.0,400,4610.234912
-400.0,400,4610.517192
-400.0,400,4610.799545
-400.0,400,4611.084755
-400.0,400,4611.371097
-400.0,400,4611.652495
-400.0,400,4622.546755
-400.0,400,4622.857779
-400.0,400,4623.177347
-400.0,400,4623.486847
-400.0,400,4623.791877
-400.0,400,4658.411355
-400.0,400,4658.703051
-400.0,400,4658.994631
-400.0,400,4659.278715
-400.0,400,4659.573111
-400.0,400,4670.246646
-400.0,400,4670.537756
-400.0,400,4670.834691
-400.0,400,4671.123379
-400.0,400,4671.40836
-400.0,400,4682.087801
-400.0,400,4682.378466
-400.0,400,4682.667989
-400.0,400,4682.960603
-400.0,400,4683.246202
-400.0,400,4693.943322
-400.0,400,4694.234107
-400.0,400,4694.524807
-400.0,400,4694.815283
-400.0,400,4695.109381
-400.0,400,4705.913959
-400.0,400,4706.204003
-400.0,400,4706.496192
-400.0,400,4706.789761
-400.0,400,4707.084447
-400.0,400,4717.776409
-400.0,400,4718.067017
-400.0,400,4718.356614
-400.0,400,4718.647871
-400.0,400,4718.942525
-400.0,400,4729.707914
-400.0,400,4729.99933
-400.0,400,4730.281009
-400.0,400,4730.576468
-400.0,400,4730.867338
-400.0,400,4741.538768
-400.0,400,4741.828049
-400.0,400,4742.113331
-400.0,400,4742.398119
-400.0,400,4742.69109
-400.0,400,4742.986184
-400.0,400,4753.68265
-400.0,400,4753.971815
-400.0,400,4754.255655
-400.0,400,4754.540732
-400.0,400,4754.827362
-400.0,400,4765.541476
-400.0,400,4765.832602
-400.0,400,4766.12184
-400.0,400,4766.412948
-400.0,400,4766.705885
-400.0,400,4777.437025
-400.0,400,4777.72837
-400.0,400,4778.018938
-400.0,400,4778.308724
-400.0,400,4778.600346
-400.0,400,4789.446338
-400.0,400,4789.739355
-400.0,400,4790.032637
-400.0,400,4790.316575
-400.0,400,4790.607376
-400.0,400,4801.425983
-400.0,400,4801.717651
-400.0,400,4802.009457
-400.0,400,4802.301402
-400.0,400,4802.5926
-400.0,400,4813.308244
-400.0,400,4813.600814
-400.0,400,4813.892074
-400.0,400,4814.180194
-400.0,400,4814.468972
-400.0,400,4825.185407
-400.0,400,4825.475884
-400.0,400,4825.765976
-400.0,400,4826.054946
-400.0,400,4826.344527
-400.0,400,4837.36091
-400.0,400,4837.652227
-400.0,400,4837.943016
-400.0,400,4838.232543
-400.0,400,4838.527556
-400.0,400,4838.835273
-400.0,400,4850.06881
-400.0,400,4850.374648
-400.0,400,4850.676151
-400.0,400,4850.992733
-400.0,400,4851.293111
-400.0,400,4862.153889
-400.0,400,4862.452499
-400.0,400,4862.755575
-400.0,400,4863.070484
-400.0,400,4863.363347
-400.0,400,4874.631102
-400.0,400,4874.929486
-400.0,400,4875.236355
-400.0,400,4875.552615
-400.0,400,4875.867944
-400.0,400,4886.885949
-400.0,400,4887.179332
-400.0,400,4887.483662
-400.0,400,4887.837936
-400.0,400,4888.284502
-400.0,400,4900.801091
-400.0,400,4901.206546
-400.0,400,4901.512613
-400.0,400,4901.82002
-400.0,400,4902.127624
-400.0,400,4913.933611
-400.0,400,4914.269221
-400.0,400,4914.596853
-400.0,400,4914.892503
-400.0,400,4915.213357
-400.0,400,4926.918396
-400.0,400,4927.213418
-400.0,400,4927.532666
-400.0,400,4927.826143
-400.0,400,4928.142195
-400.0,400,4939.453388
-400.0,400,4939.809319
-400.0,400,4940.11211
-400.0,400,4940.415808
-400.0,400,4940.731557
-400.0,400,4941.039076
-400.0,400,4952.994016
-400.0,400,4953.294429
-400.0,400,4953.59423
-400.0,400,4953.905052
-400.0,400,4954.207781
-400.0,400,4992.536459
-400.0,400,4992.840826
-400.0,400,4993.146161
-400.0,400,4993.452322
-400.0,400,4993.757742
-400.0,400,5004.937624
-400.0,400,5005.239191
-400.0,400,5005.538938
-400.0,400,5005.841905
-400.0,400,5006.144286
-400.0,400,5017.197976
-400.0,400,5017.498909
-400.0,400,5017.800807
-400.0,400,5018.095881
-400.0,400,5018.398647
-400.0,400,5029.443194
-400.0,400,5029.746075
-400.0,400,5030.044987
-400.0,400,5030.336725
-400.0,400,5030.636811
-400.0,400,5042.532285
-400.0,400,5042.884459
-400.0,400,5043.283606
-400.0,400,5043.629712
-400.0,400,5043.983501
-400.0,400,5057.226615
-400.0,400,5057.533305
-400.0,400,5057.82941
-400.0,400,5058.135998
-400.0,400,5058.463149
-400.0,400,5070.477709
-400.0,400,5070.860817
-400.0,400,5071.760942
-400.0,400,5072.377866
-400.0,400,5072.791849
-400.0,400,5087.726444
-400.0,400,5088.080769
-400.0,400,5088.419078
-400.0,400,5088.748946
-400.0,400,5089.074911
-400.0,400,5089.418443
-400.0,400,5102.145807
-400.0,400,5102.476971
-400.0,400,5102.808111
-400.0,400,5103.148737
-400.0,400,5103.700969
-400.0,400,5116.259891
-400.0,400,5116.598638
-400.0,400,5116.969363
-400.0,400,5117.356743
-400.0,400,5117.705356
-400.0,400,5130.773178
-400.0,400,5131.196787
-400.0,400,5131.548132
-400.0,400,5131.913718
-400.0,400,5132.264249
-400.0,400,5144.876973
-400.0,400,5145.219635
-400.0,400,5145.616573
-400.0,400,5145.95619
-400.0,400,5146.29996
-400.0,400,5159.250143
-400.0,400,5159.610246
-400.0,400,5159.951432
-400.0,400,5160.306505
-400.0,400,5160.654572
-400.0,400,5173.780039
-400.0,400,5174.121338
-400.0,400,5174.59062
-400.0,400,5174.965877
-400.0,400,5175.332894
-400.0,400,5189.29025
-400.0,400,5189.86559
-400.0,400,5190.267696
-400.0,400,5190.625676
-400.0,400,5190.991836
-400.0,400,5205.314688
-400.0,400,5205.686908
-400.0,400,5206.116471
-400.0,400,5206.525889
-400.0,400,5207.060508
-400.0,400,5207.535112
-400.0,400,5221.984307
-400.0,400,5222.363231
-400.0,400,5222.738261
-400.0,400,5223.107922
-400.0,400,5223.471386
-400.0,400,5236.1239
-400.0,400,5236.48514
-400.0,400,5236.895173
-400.0,400,5237.246182
-400.0,400,5237.60087
-400.0,400,5251.434659
-400.0,400,5251.815017
-400.0,400,5252.320577
-400.0,400,5252.836954
-400.0,400,5253.225881
-400.0,400,5268.509022
-400.0,400,5269.370523
-400.0,400,5269.854707
-400.0,400,5270.287464
-400.0,400,5270.842201
-400.0,400,5286.719036
-400.0,400,5287.112484
-400.0,400,5287.495773
-400.0,400,5287.923429
-400.0,400,5288.321044
-400.0,400,5302.210442
-400.0,400,5302.591694
-400.0,400,5303.019649
-400.0,400,5303.396818
-400.0,400,5303.758258
-400.0,400,5317.272242
-400.0,400,5317.632129
-400.0,400,5318.079951
-400.0,400,5318.460454
-400.0,400,5318.840621
-400.0,400,5332.349017
-400.0,400,5332.736592
-400.0,400,5333.082866
-400.0,400,5333.431226
-400.0,400,5333.83292
-400.0,400,5334.176747
-400.0,400,5347.44503
-400.0,400,5347.821528
-400.0,400,5348.19578
-400.0,400,5348.570667
-400.0,400,5348.952253
-400.0,400,5391.389178
-400.0,400,5391.770118
-400.0,400,5392.153707
-400.0,400,5392.546561
-400.0,400,5392.920813
-400.0,400,5406.916401
-400.0,400,5407.267139
-400.0,400,5407.673192
-400.0,400,5408.056471
-400.0,400,5408.469817
-400.0,400,5422.204052
-400.0,400,5422.602962
-400.0,400,5422.982974
-400.0,400,5423.362226
-400.0,400,5423.750787
-400.0,400,5436.652737
-400.0,400,5436.985165
-400.0,400,5437.320025
-400.0,400,5437.655432
-400.0,400,5438.045353
-400.0,400,5450.991169
-400.0,400,5451.338119
-400.0,400,5451.686796
-400.0,400,5452.038746
-400.0,400,5452.401852
-400.0,400,5465.456024
-400.0,400,5465.792356
-400.0,400,5466.149186
-400.0,400,5466.541931
-400.0,400,5466.890235
-400.0,400,5480.880801
-400.0,400,5481.260313
-400.0,400,5481.791285
-400.0,400,5482.291161
-400.0,400,5482.729519
-400.0,400,5496.628079
-400.0,400,5496.962167
-400.0,400,5497.30197
-400.0,400,5497.608974
-400.0,400,5498.057567
-400.0,400,5498.415882
-400.0,400,5510.008384
-400.0,400,5510.3217
-400.0,400,5510.628786
-400.0,400,5510.933252
-400.0,400,5511.237407
-400.0,400,5523.824191
-400.0,400,5524.1685
-400.0,400,5524.545057
-400.0,400,5524.931984
-400.0,400,5525.331401
-400.0,400,5538.59345
-400.0,400,5538.941119
-400.0,400,5539.30657
-400.0,400,5539.687811
-400.0,400,5540.070553
-400.0,400,5551.791231
-400.0,400,5552.115783
-400.0,400,5552.422231
-400.0,400,5552.778458
-400.0,400,5553.077348
-400.0,400,5563.723751
-400.0,400,5564.00637
-400.0,400,5564.288355
-400.0,400,5564.572806
-400.0,400,5564.854256
-400.0,400,5575.334702
-400.0,400,5575.615862
-400.0,400,5575.897838
-400.0,400,5576.178437
-400.0,400,5576.457909
-400.0,400,5586.982295
-400.0,400,5587.264276
-400.0,400,5587.546231
-400.0,400,5587.829216
-400.0,400,5588.110203
-400.0,400,5598.807661
-400.0,400,5599.135905
-400.0,400,5599.456037
-400.0,400,5599.770095
-400.0,400,5600.081347
-400.0,400,5600.383262
-400.0,400,5610.915996
-400.0,400,5611.194099
-400.0,400,5611.476165
-400.0,400,5611.754881
-400.0,400,5612.034548
-400.0,400,5622.373221
-400.0,400,5622.654591
-400.0,400,5622.935315
-400.0,400,5623.214704
-400.0,400,5623.495163
-400.0,400,5634.023965
-400.0,400,5634.318212
-400.0,400,5634.609261
-400.0,400,5634.922917
-400.0,400,5635.299255
-400.0,400,5645.845308
-400.0,400,5646.125237
-400.0,400,5646.408136
-400.0,400,5646.691308
